interaction_id,pdb_id,structure_title,release_date,resolution,chain_A_id,chain_B_id,interface_area,num_contacts,num_hbonds,num_salt_bridges,source_url
1163,8thy,Yeast actin A167E mutant rabbit-like,2024-07-31,3.8 Å,8thy_B,8thy_A,378.01 Å²,37,1.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966659/2285705/79570826/2366741
1164,8thy,Yeast actin A167E mutant rabbit-like,2024-07-31,3.8 Å,8thy_C,8thy_A,1099.35 Å²,94,4.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966659/2285707/79570827/2366742
1165,8rtt,Structure of the formin Cdc12 bound to the barbed end of phalloidin-stabilized F-actin.,2024-04-10,3.6 Å,8rtt_B,8rtt_A,403.77 Å²,36,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965380/2205259/78416223/2312797
1166,8rtt,Structure of the formin Cdc12 bound to the barbed end of phalloidin-stabilized F-actin.,2024-04-10,3.6 Å,8rtt_C,8rtt_A,1137.80 Å²,100,4.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965380/2205261/78416224/2312798
1169,8rv2,Structure of the formin INF2 bound to the barbed end of F-actin.,2024-04-10,3.4 Å,8rv2_D,8rv2_E,276.55 Å²,25,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965636/2205313/78416287/2312824
1170,8rv2,Structure of the formin INF2 bound to the barbed end of F-actin.,2024-04-10,3.4 Å,8rv2_D,8rv2_F,1026.94 Å²,83,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965636/2205315/78416288/2312825
1177,8rv2,Structure of the formin INF2 bound to the barbed end of F-actin.,2024-04-10,3.4 Å,8rv2_D,8rv2_C,402.28 Å²,35,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965637/2205309/78416284/2312822
1178,8rv2,Structure of the formin INF2 bound to the barbed end of F-actin.,2024-04-10,3.4 Å,8rv2_C,8rv2_E,790.18 Å²,72,2.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965637/2205311/78416285/2312823
1184,8thx,Yeast actin A167E mutant wt-like,2024-07-31,4.0 Å,8thx_E,8thx_D,433.52 Å²,41,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966661/2285703/79570825/2366740
1187,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_E,9qfw_H,723.40 Å²,61,5.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965382/2669369/96851610/2766786
1188,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_E,9qfw_J,1090.86 Å²,99,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965382/2669371/96851612/2766787
1189,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_E,9qfw_P,928.76 Å²,84,5.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965382/2669373/96851613/2766788
1190,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_E,9qfw_Q,575.17 Å²,57,4.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965382/2669375/96851614/2766789
1192,8rv2,Structure of the formin INF2 bound to the barbed end of F-actin.,2024-04-10,3.4 Å,8rv2_C,8rv2_B,399.38 Å²,37,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965638/2205305/78416280/2312820
1193,8rv2,Structure of the formin INF2 bound to the barbed end of F-actin.,2024-04-10,3.4 Å,8rv2_D,8rv2_B,1166.00 Å²,95,5.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965638/2205307/78416281/2312821
12,6c1d,High-Resolution Cryo-EM Structures of Actin-bound Myosin States Reveal the Mechanism of Myosin Force Sensing,2018-01-31,3.2 Å,6c1d_E,6c1d_C,1150.69 Å²,95,10.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965824/874650/27500359/996645
120,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_C,8iai_5,1296.90 Å²,101,4.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965317/1987794/72502325/2132128
1200,8thx,Yeast actin A167E mutant wt-like,2024-07-31,4.0 Å,8thx_D,8thx_C,425.93 Å²,39,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966662/2285699/79570823/2366738
1201,8thx,Yeast actin A167E mutant wt-like,2024-07-31,4.0 Å,8thx_E,8thx_C,1196.36 Å²,104,8.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966662/2285701/79570824/2366739
1204,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_E,9qfw_D,444.43 Å²,38,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965383/2669361/96851600/2766782
1205,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_D,9qfw_G,685.32 Å²,59,8.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965383/2669363/96851602/2766783
1206,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_D,9qfw_I,1080.35 Å²,93,7.0,5.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965383/2669365/96851604/2766784
1207,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_D,9qfw_P,554.88 Å²,54,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965383/2669367/96851606/2766785
1208,8rv2,Structure of the formin INF2 bound to the barbed end of F-actin.,2024-04-10,3.4 Å,8rv2_B,8rv2_A,354.21 Å²,31,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965639/2205301/78416275/2312818
1209,8rv2,Structure of the formin INF2 bound to the barbed end of F-actin.,2024-04-10,3.4 Å,8rv2_C,8rv2_A,1186.83 Å²,98,4.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965639/2205303/78416276/2312819
1213,8thx,Yeast actin A167E mutant wt-like,2024-07-31,4.0 Å,8thx_C,8thx_B,422.14 Å²,37,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966663/2285695/79570820/2366736
1214,8thx,Yeast actin A167E mutant wt-like,2024-07-31,4.0 Å,8thx_D,8thx_B,1202.13 Å²,105,9.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966663/2285697/79570821/2366737
1217,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_D,9qfw_C,401.94 Å²,33,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965384/2669353/96851591/2766778
1218,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_C,9qfw_E,425.05 Å²,38,1.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965384/2669355/96851592/2766779
1219,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_C,9qfw_F,700.69 Å²,60,7.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965384/2669357/96851593/2766780
1220,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_C,9qfw_H,1033.39 Å²,94,3.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965384/2669359/96851595/2766781
1224,8thx,Yeast actin A167E mutant wt-like,2024-07-31,4.0 Å,8thx_B,8thx_A,416.13 Å²,38,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966664/2285691/79570816/2366734
1225,8thx,Yeast actin A167E mutant wt-like,2024-07-31,4.0 Å,8thx_C,8thx_A,1199.95 Å²,104,9.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966664/2285693/79570817/2366735
1227,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_C,9qfw_B,386.83 Å²,30,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965385/2669347/96851581/2766775
1228,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_B,9qfw_D,413.36 Å²,36,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965385/2669349/96851582/2766776
1229,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_B,9qfw_G,1062.86 Å²,90,5.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965385/2669351/96851585/2766777
123,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_D,8iai_C,375.12 Å²,32,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965317/1987873/72502461/2132168
1232,8ru0,Structure of the undecorated barbed end of F-actin.,2024-04-10,3.1 Å,8ru0_D,8ru0_C,422.79 Å²,32,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965641/2205285/78416264/2312810
124,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_E,8iai_C,1136.93 Å²,94,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965317/1987875/72502462/2132169
1241,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_B,9qfw_A,420.68 Å²,34,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965386/2669341/96851570/2766772
1242,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_A,9qfw_C,377.90 Å²,34,2.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965386/2669343/96851571/2766773
1243,9qfw,Cryo-EM structure of the cofilactin barbed end bound by two AIP1 molecules,2025-10-08,3.2 Å,9qfw_A,9qfw_F,985.04 Å²,84,,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965386/2669345/96851574/2766774
1245,8ru0,Structure of the undecorated barbed end of F-actin.,2024-04-10,3.1 Å,8ru0_C,8ru0_A,1184.90 Å²,94,7.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965642/2205279/78416262/2312807
125,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_C,8iai_M,1584.34 Å²,131,10.0,7.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965317/1987877/72502469/2132170
1254,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_E,9qfq_H,691.37 Å²,59,10.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965387/2669331/96851541/2766767
1255,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_E,9qfq_J,1070.79 Å²,92,5.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965387/2669333/96851554/2766768
1256,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_E,9qfq_P,906.68 Å²,82,6.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965387/2669335/96851559/2766769
1259,8ru0,Structure of the undecorated barbed end of F-actin.,2024-04-10,3.1 Å,8ru0_B,8ru0_A,413.46 Å²,32,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965643/2205278/78416259/2312806
126,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_C,8iai_O,381.88 Å²,33,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965317/1987879/72502471/2132171
1260,8ru0,Structure of the undecorated barbed end of F-actin.,2024-04-10,3.1 Å,8ru0_C,8ru0_B,388.63 Å²,30,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965643/2205281/78416260/2312808
1261,8ru0,Structure of the undecorated barbed end of F-actin.,2024-04-10,3.1 Å,8ru0_D,8ru0_B,1106.24 Å²,91,4.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965643/2205283/78416261/2312809
127,8iai,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State II, Global map",2023-05-03,3.5 Å,8iai_C,8iai_Y,211.19 Å²,19,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965317/1987881/72502479/2132172
1271,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_D,9qfq_G,670.65 Å²,57,7.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965388/2669325/96851532/2766764
1272,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_D,9qfq_I,1056.68 Å²,92,6.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965388/2669327/96851547/2766765
1273,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_D,9qfq_P,580.03 Å²,52,5.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965388/2669329/96851558/2766766
1276,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_E,9qfq_D,406.07 Å²,38,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965388/2669323/96851569/2766763
1280,8uee,Atomic structure of Salmonella SipA/F-actin complex by cryo-EM,2023-12-27,3.2 Å,8uee_M,8uee_B,832.20 Å²,67,4.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965644/2136948/75776366/2255890
1281,8uee,Atomic structure of Salmonella SipA/F-actin complex by cryo-EM,2023-12-27,3.2 Å,8uee_M,8uee_A,1098.28 Å²,99,7.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965644/2136942/75776369/2255887
1287,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_C,9qfq_F,685.83 Å²,59,9.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965389/2669319/96851522/2766761
1288,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_C,9qfq_H,1010.48 Å²,90,3.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965389/2669321/96851539/2766762
129,7jh7,cardiac actomyosin complex,2020-10-28,3.8 Å,7jh7_B,7jh7_F,184.61 Å²,18,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965573/1516765/57502890/1631685
1291,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_D,9qfq_C,368.46 Å²,31,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965389/2669315/96851567/2766759
1292,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_C,9qfq_E,394.85 Å²,35,2.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965389/2669317/96851568/2766760
1294,8uee,Atomic structure of Salmonella SipA/F-actin complex by cryo-EM,2023-12-27,3.2 Å,8uee_L,8uee_M,374.50 Å²,32,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965645/2136987/75776361/2255910
1295,8uee,Atomic structure of Salmonella SipA/F-actin complex by cryo-EM,2023-12-27,3.2 Å,8uee_L,8uee_B,1080.83 Å²,97,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965645/2136946/75776362/2255889
1296,8uee,Atomic structure of Salmonella SipA/F-actin complex by cryo-EM,2023-12-27,3.2 Å,8uee_L,8uee_A,713.73 Å²,65,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965645/2136940/75776365/2255886
130,7jh7,cardiac actomyosin complex,2020-10-28,3.8 Å,7jh7_B,7jh7_G,1159.21 Å²,106,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965573/1516743/57502896/1631686
1303,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_B,9qfq_G,1040.43 Å²,92,5.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965390/2669313/96851530/2766758
1305,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_C,9qfq_B,377.78 Å²,32,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965390/2669309/96851564/2766756
1306,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_B,9qfq_D,414.30 Å²,38,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965390/2669311/96851565/2766757
1309,8uee,Atomic structure of Salmonella SipA/F-actin complex by cryo-EM,2023-12-27,3.2 Å,8uee_L,8uee_K,1167.05 Å²,95,5.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965646/2136983/75776355/2255908
131,7jh7,cardiac actomyosin complex,2020-10-28,3.8 Å,7jh7_B,7jh7_D,517.20 Å²,47,2.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965573/1516763/57502900/1631684
1310,8uee,Atomic structure of Salmonella SipA/F-actin complex by cryo-EM,2023-12-27,3.2 Å,8uee_M,8uee_K,374.25 Å²,30,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965646/2136985/75776356/2255909
1311,8uee,Atomic structure of Salmonella SipA/F-actin complex by cryo-EM,2023-12-27,3.2 Å,8uee_K,8uee_B,305.71 Å²,26,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965646/2136944/75776357/2255888
1312,8uee,Atomic structure of Salmonella SipA/F-actin complex by cryo-EM,2023-12-27,3.2 Å,8uee_K,8uee_C,160.43 Å²,12,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965646/2136958/75776358/2255895
1313,8uee,Atomic structure of Salmonella SipA/F-actin complex by cryo-EM,2023-12-27,3.2 Å,8uee_K,8uee_A,803.93 Å²,64,,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965646/2136938/75776360/2255885
1319,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_A,9qfq_F,992.02 Å²,87,1.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965391/2669307/96851520/2766755
132,5jlf,Structure of the F-actin-tropomyosin complex (Reprocessed),2016-06-15,3.6 Å,5jlf_A,5jlf_B,1135.66 Å²,105,3.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965829/769969/23566343/888841
1320,9qfq,Cryo-EM structure of the cofilactin barbed end bound by AIP1,2025-10-08,2.8 Å,9qfq_B,9qfq_A,362.77 Å²,30,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965391/2669303/96851560/2766753
