interaction_id,chain_id,protein_name,organism,num_residues
1342,8uee_K,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1343,8uee_I,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1343,8uee_M,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1344,8uee_C,Cell invasion protein SipA,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,261
1344,8uee_I,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1345,8uee_D,Cell invasion protein SipA,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,261
1345,8uee_I,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1346,8uee_A,Cell invasion protein SipA,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,261
1346,8uee_I,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
135,5jlf_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
135,5jlf_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1354,9qfo_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1354,9qfo_I,Cofilin-1,Homo sapiens,166
1357,9qfo_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1357,9qfo_F,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1359,8uee_H,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1359,8uee_I,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1360,8uee_H,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1360,8uee_J,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1361,8uee_C,Cell invasion protein SipA,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,261
1361,8uee_H,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1362,8uee_D,Cell invasion protein SipA,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,261
1362,8uee_H,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1367,8d18_F,"Actin, alpha skeletal muscle",Gallus gallus,377
1367,8d18_G,"Actin, alpha skeletal muscle",Gallus gallus,377
137,8c4e_B,"Actin, alpha skeletal muscle",Gallus gallus,377
137,8c4e_C,"Actin, alpha skeletal muscle",Gallus gallus,377
1371,9qfo_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1371,9qfo_H,Cofilin-1,Homo sapiens,166
1372,9qfo_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1372,9qfo_J,Cofilin-1,Homo sapiens,166
1375,9qfo_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1375,9qfo_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1376,9qfo_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1376,9qfo_F,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1377,8uee_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1377,8uee_H,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1378,8uee_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1378,8uee_J,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1379,8uee_C,Cell invasion protein SipA,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,261
1379,8uee_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
138,8c4e_B,"Actin, alpha skeletal muscle",Gallus gallus,377
138,8c4e_D,"Actin, alpha skeletal muscle",Gallus gallus,377
1380,8uee_D,Cell invasion protein SipA,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,261
1380,8uee_F,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1385,8d18_E,"Actin, alpha skeletal muscle",Gallus gallus,377
1385,8d18_F,"Actin, alpha skeletal muscle",Gallus gallus,377
1386,8d18_E,"Actin, alpha skeletal muscle",Gallus gallus,377
1386,8d18_G,"Actin, alpha skeletal muscle",Gallus gallus,377
139,8c4e_B,"Actin, alpha skeletal muscle",Gallus gallus,377
139,8c4e_M,Cell invasion protein SipA,Salmonella,261
1390,9qfo_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1390,9qfo_G,Cofilin-1,Homo sapiens,166
1391,9qfo_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1391,9qfo_I,Cofilin-1,Homo sapiens,166
1394,9qfo_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1394,9qfo_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1395,9qfo_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1395,9qfo_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
140,8c4e_B,"Actin, alpha skeletal muscle",Gallus gallus,377
140,8c4e_N,Cell invasion protein SipA,Salmonella,261
1401,8d18_D,"Actin, alpha skeletal muscle",Gallus gallus,377
1401,8d18_E,"Actin, alpha skeletal muscle",Gallus gallus,377
1402,8d18_D,"Actin, alpha skeletal muscle",Gallus gallus,377
1402,8d18_F,"Actin, alpha skeletal muscle",Gallus gallus,377
1406,9qfo_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1406,9qfo_H,Cofilin-1,Homo sapiens,166
1408,9qfo_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1408,9qfo_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1409,9qfo_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1409,9qfo_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1416,8d18_C,"Actin, alpha skeletal muscle",Gallus gallus,377
1416,8d18_D,"Actin, alpha skeletal muscle",Gallus gallus,377
1417,8d18_C,"Actin, alpha skeletal muscle",Gallus gallus,377
1417,8d18_E,"Actin, alpha skeletal muscle",Gallus gallus,377
142,9kbx_A,Growth arrest-specific protein 2,Mus musculus,170
142,9kbx_K,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,370
1421,9qfo_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1421,9qfo_G,Cofilin-1,Homo sapiens,166
1422,9qfo_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1422,9qfo_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1423,9qfo_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1423,9qfo_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1428,8d18_B,"Actin, alpha skeletal muscle",Gallus gallus,377
1428,8d18_C,"Actin, alpha skeletal muscle",Gallus gallus,377
1429,8d18_B,"Actin, alpha skeletal muscle",Gallus gallus,377
1429,8d18_D,"Actin, alpha skeletal muscle",Gallus gallus,377
1435,9qfk_G,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1435,9qfk_M,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1436,9qfk_G,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1436,9qfk_N,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
144,9kbx_K,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,370
144,9kbx_L,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,370
1440,9sgk_H,"Actin, alpha skeletal muscle",Gallus gallus,377
1440,9sgk_I,"Actin, alpha skeletal muscle",Gallus gallus,377
1441,9sgk_H,"Actin, alpha skeletal muscle",Gallus gallus,377
1441,9sgk_J,"Actin, alpha skeletal muscle",Gallus gallus,377
1442,8d18_A,"Actin, alpha skeletal muscle",Gallus gallus,377
1442,8d18_B,"Actin, alpha skeletal muscle",Gallus gallus,377
1443,8d18_A,"Actin, alpha skeletal muscle",Gallus gallus,377
1443,8d18_C,"Actin, alpha skeletal muscle",Gallus gallus,377
1448,9qfk_F,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1448,9qfk_G,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1449,9qfk_F,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1449,9qfk_L,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1450,9qfk_F,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1450,9qfk_M,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1451,9qfk_F,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1451,9qfk_N,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1453,9sgk_G,"Actin, alpha skeletal muscle",Gallus gallus,377
1453,9sgk_H,"Actin, alpha skeletal muscle",Gallus gallus,377
1454,9sgk_G,"Actin, alpha skeletal muscle",Gallus gallus,377
1454,9sgk_J,"Actin, alpha skeletal muscle",Gallus gallus,377
146,8iai_B,"Actin, cytoplasmic 1",Sus scrofa,375
146,8iai_C,"Actin, cytoplasmic 1",Sus scrofa,375
1463,9qfk_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1463,9qfk_F,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1464,9qfk_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1464,9qfk_G,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1465,9qfk_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1465,9qfk_K,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1466,9qfk_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1466,9qfk_L,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1467,9qfk_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1467,9qfk_M,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1468,9qfk_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1468,9qfk_N,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
147,8iai_B,"Actin, cytoplasmic 1",Sus scrofa,375
147,8iai_D,"Actin, cytoplasmic 1",Sus scrofa,375
1470,9sgk_F,"Actin, alpha skeletal muscle",Gallus gallus,377
1470,9sgk_H,"Actin, alpha skeletal muscle",Gallus gallus,377
1471,9sgk_F,"Actin, alpha skeletal muscle",Gallus gallus,377
1471,9sgk_I,"Actin, alpha skeletal muscle",Gallus gallus,377
1472,9sgk_F,"Actin, alpha skeletal muscle",Gallus gallus,377
1472,9sgk_J,"Actin, alpha skeletal muscle",Gallus gallus,377
1475,8d17_F,"Actin, alpha skeletal muscle",Gallus gallus,377
1475,8d17_G,"Actin, alpha skeletal muscle",Gallus gallus,377
148,8iai_B,"Actin, cytoplasmic 1",Sus scrofa,375
148,8iai_N,Spectrin beta chain,Sus scrofa,2148
1482,9qfk_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1482,9qfk_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1483,9qfk_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1483,9qfk_F,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1484,9qfk_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1484,9qfk_K,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1485,9qfk_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1485,9qfk_L,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1486,9qfk_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1486,9qfk_M,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1489,9qgk_B,Inositol-trisphosphate 3-kinase A,Homo sapiens,461
1489,9qgk_J,"Actin, alpha skeletal muscle",Gallus,377
149,8iai_B,"Actin, cytoplasmic 1",Sus scrofa,375
149,8iai_Y,Tropomodulin-1,Sus scrofa,359
1490,9qgk_D,Inositol-trisphosphate 3-kinase A,Homo sapiens,461
1490,9qgk_J,"Actin, alpha skeletal muscle",Gallus,377
1496,8d17_E,"Actin, alpha skeletal muscle",Gallus gallus,377
1496,8d17_F,"Actin, alpha skeletal muscle",Gallus gallus,377
1497,8d17_E,"Actin, alpha skeletal muscle",Gallus gallus,377
1497,8d17_G,"Actin, alpha skeletal muscle",Gallus gallus,377
15,8c4e_G,"Actin, alpha skeletal muscle",Gallus gallus,377
15,8c4e_H,"Actin, alpha skeletal muscle",Gallus gallus,377
1502,9qfk_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1502,9qfk_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1503,9qfk_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1503,9qfk_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1504,9qfk_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1504,9qfk_I,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1505,9qfk_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1505,9qfk_J,Cofilin-1,Homo sapiens,166
1506,9qfk_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1506,9qfk_K,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1507,9qfk_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1507,9qfk_L,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1509,9qgk_A,Inositol-trisphosphate 3-kinase A,Homo sapiens,461
1509,9qgk_I,"Actin, alpha skeletal muscle",Gallus,377
151,7jh7_A,"Actin, alpha cardiac muscle 1",Sus scrofa,377
151,7jh7_F,Myosin-7,Sus scrofa,1935
1514,8d17_D,"Actin, alpha skeletal muscle",Gallus gallus,377
1514,8d17_E,"Actin, alpha skeletal muscle",Gallus gallus,377
1515,8d17_D,"Actin, alpha skeletal muscle",Gallus gallus,377
1515,8d17_F,"Actin, alpha skeletal muscle",Gallus gallus,377
1519,9qfk_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1519,9qfk_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
152,7jh7_A,"Actin, alpha cardiac muscle 1",Sus scrofa,377
152,7jh7_B,"Actin, alpha cardiac muscle 1",Sus scrofa,377
1520,9qfk_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1520,9qfk_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1521,9qfk_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1521,9qfk_H,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1522,9qfk_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1522,9qfk_I,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1523,9qfk_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1523,9qfk_K,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1525,9qgk_A,Inositol-trisphosphate 3-kinase A,Homo sapiens,461
1525,9qgk_H,"Actin, alpha skeletal muscle",Gallus,377
1526,9qgk_C,Inositol-trisphosphate 3-kinase A,Homo sapiens,461
1526,9qgk_H,"Actin, alpha skeletal muscle",Gallus,377
1529,9qgk_H,"Actin, alpha skeletal muscle",Gallus,377
1529,9qgk_I,"Actin, alpha skeletal muscle",Gallus,377
153,7jh7_A,"Actin, alpha cardiac muscle 1",Sus scrofa,377
153,7jh7_C,"Actin, alpha cardiac muscle 1",Sus scrofa,377
1530,9qgk_H,"Actin, alpha skeletal muscle",Gallus,377
1530,9qgk_J,"Actin, alpha skeletal muscle",Gallus,377
1533,8d17_C,"Actin, alpha skeletal muscle",Gallus gallus,377
1533,8d17_D,"Actin, alpha skeletal muscle",Gallus gallus,377
1534,8d17_C,"Actin, alpha skeletal muscle",Gallus gallus,377
1534,8d17_E,"Actin, alpha skeletal muscle",Gallus gallus,377
154,7jh7_A,"Actin, alpha cardiac muscle 1",Sus scrofa,377
154,7jh7_H,Myosin-7,Sus scrofa,1935
1540,9qfk_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1540,9qfk_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1541,9qfk_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1541,9qfk_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1542,9qfk_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1542,9qfk_H,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1543,9qfk_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1543,9qfk_I,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
1544,9qfk_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1544,9qfk_J,Cofilin-1,Homo sapiens,166
1549,9qgk_C,Inositol-trisphosphate 3-kinase A,Homo sapiens,461
1549,9qgk_G,"Actin, alpha skeletal muscle",Gallus,377
155,7jh7_A,"Actin, alpha cardiac muscle 1",Sus scrofa,377
155,7jh7_E,"Actin, alpha cardiac muscle 1",Sus scrofa,377
1550,9qgk_E,Inositol-trisphosphate 3-kinase A,Homo sapiens,461
1550,9qgk_G,"Actin, alpha skeletal muscle",Gallus,377
1551,9qgk_G,"Actin, alpha skeletal muscle",Gallus,377
1551,9qgk_H,"Actin, alpha skeletal muscle",Gallus,377
1552,9qgk_G,"Actin, alpha skeletal muscle",Gallus,377
1552,9qgk_J,"Actin, alpha skeletal muscle",Gallus,377
1554,8d17_B,"Actin, alpha skeletal muscle",Gallus gallus,377
1554,8d17_C,"Actin, alpha skeletal muscle",Gallus gallus,377
1555,8d17_B,"Actin, alpha skeletal muscle",Gallus gallus,377
1555,8d17_D,"Actin, alpha skeletal muscle",Gallus gallus,377
1558,9bpm_C,"Actin, alpha cardiac muscle 1",Homo sapiens,375
1558,9bpm_D,"Actin, alpha cardiac muscle 1",Homo sapiens,375
156,7jh7_A,"Actin, alpha cardiac muscle 1",Sus scrofa,377
156,7jh7_D,"Actin, alpha cardiac muscle 1",Sus scrofa,377
1561,5ogw_D,Actin-1,Plasmodium falciparum HB3,378
1561,5ogw_E,Actin-1,Plasmodium falciparum HB3,378
1562,9qfj_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1562,9qfj_I,Cofilin-1,Homo sapiens,166
1567,9qgk_B,Inositol-trisphosphate 3-kinase A,Homo sapiens,461
1567,9qgk_F,"Actin, alpha skeletal muscle",Gallus,377
1568,9qgk_F,"Actin, alpha skeletal muscle",Gallus,377
1568,9qgk_H,"Actin, alpha skeletal muscle",Gallus,377
1569,9qgk_F,"Actin, alpha skeletal muscle",Gallus,377
1569,9qgk_I,"Actin, alpha skeletal muscle",Gallus,377
157,8c4e_A,"Actin, alpha skeletal muscle",Gallus gallus,377
157,8c4e_B,"Actin, alpha skeletal muscle",Gallus gallus,377
1570,9qgk_F,"Actin, alpha skeletal muscle",Gallus,377
1570,9qgk_J,"Actin, alpha skeletal muscle",Gallus,377
1571,8d17_A,"Actin, alpha skeletal muscle",Gallus gallus,377
1571,8d17_B,"Actin, alpha skeletal muscle",Gallus gallus,377
1572,8d17_A,"Actin, alpha skeletal muscle",Gallus gallus,377
1572,8d17_C,"Actin, alpha skeletal muscle",Gallus gallus,377
1574,9bpm_B,"Actin, alpha cardiac muscle 1",Homo sapiens,375
1574,9bpm_C,"Actin, alpha cardiac muscle 1",Homo sapiens,375
1576,5ogw_C,Actin-1,Plasmodium falciparum HB3,378
1576,5ogw_E,Actin-1,Plasmodium falciparum HB3,378
1577,9qfj_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1577,9qfj_H,Cofilin-1,Homo sapiens,166
1578,9qfj_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1578,9qfj_J,Cofilin-1,Homo sapiens,166
158,8c4e_A,"Actin, alpha skeletal muscle",Gallus gallus,377
158,8c4e_C,"Actin, alpha skeletal muscle",Gallus gallus,377
1581,9qfj_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1581,9qfj_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1584,8dmx_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1584,8dmx_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1587,9y9p_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
1587,9y9p_c,Cofilin-2,Homo sapiens,166
1588,9y9p_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
1588,9y9p_e,Cofilin-2,Homo sapiens,166
159,8c4e_A,"Actin, alpha skeletal muscle",Gallus gallus,377
159,8c4e_M,Cell invasion protein SipA,Salmonella,261
1591,9bpm_A,"Actin, alpha cardiac muscle 1",Homo sapiens,375
1591,9bpm_B,"Actin, alpha cardiac muscle 1",Homo sapiens,375
1592,9bpm_A,"Actin, alpha cardiac muscle 1",Homo sapiens,375
1592,9bpm_C,"Actin, alpha cardiac muscle 1",Homo sapiens,375
1593,9bpm_A,"Actin, alpha cardiac muscle 1",Homo sapiens,375
1593,9bpm_D,"Actin, alpha cardiac muscle 1",Homo sapiens,375
1595,5ogw_B,Actin-1,Plasmodium falciparum HB3,378
1595,5ogw_D,Actin-1,Plasmodium falciparum HB3,378
1596,9qfj_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1596,9qfj_G,Cofilin-1,Homo sapiens,166
1597,9qfj_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1597,9qfj_I,Cofilin-1,Homo sapiens,166
16,8c4e_G,"Actin, alpha skeletal muscle",Gallus gallus,377
16,8c4e_K,Cell invasion protein SipA,Salmonella,261
160,8c4e_A,"Actin, alpha skeletal muscle",Gallus gallus,377
160,8c4e_N,Cell invasion protein SipA,Salmonella,261
1600,9qfj_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1600,9qfj_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1601,9qfj_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1601,9qfj_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1603,8dmx_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1603,8dmx_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1604,8dmx_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1604,8dmx_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
1607,9y9p_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
1607,9y9p_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
1608,9y9p_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
1608,9y9p_b,Cofilin-2,Homo sapiens,166
1609,9y9p_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
1609,9y9p_d,Cofilin-2,Homo sapiens,166
1612,8d15_F,"Actin, alpha skeletal muscle",Gallus gallus,377
1612,8d15_G,"Actin, alpha skeletal muscle",Gallus gallus,377
1615,5ogw_A,Actin-1,Plasmodium falciparum HB3,378
1615,5ogw_B,Actin-1,Plasmodium falciparum HB3,378
1616,5ogw_A,Actin-1,Plasmodium falciparum HB3,378
1616,5ogw_C,Actin-1,Plasmodium falciparum HB3,378
1617,5ogw_A,Actin-1,Plasmodium falciparum HB3,378
1617,5ogw_D,Actin-1,Plasmodium falciparum HB3,378
1618,5ogw_A,Actin-1,Plasmodium falciparum HB3,378
1618,5ogw_E,Actin-1,Plasmodium falciparum HB3,378
1619,9qfj_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1619,9qfj_F,Cofilin-1,Homo sapiens,166
162,9kbx_B,Growth arrest-specific protein 2,Mus musculus,170
162,9kbx_J,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,370
1620,9qfj_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1620,9qfj_H,Cofilin-1,Homo sapiens,166
1622,9qfj_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1622,9qfj_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1623,9qfj_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
1623,9qfj_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
